square_feet,bathrooms,bedrooms,state,pets_allowed,fee,has_photo
1000.0,2.0,2.0,MA,"Cats,Dogs",No,Thumbnail
1350.0,2.0,3.0,FL,"Cats,Dogs",No,Yes
605.0,1.0,1.0,AR,"Cats,Dogs",No,Thumbnail
1045.0,2.0,2.0,LA,"Cats,Dogs",No,Yes
1234.0,2.0,3.0,NC,"Cats,Dogs",No,Yes
1092.0,2.0,2.0,TX,"Cats,Dogs",No,Yes
769.0,1.0,1.0,TX,"Cats,Dogs",No,Yes
780.0,1.0,1.0,MD,"Cats,Dogs",No,Thumbnail
823.0,1.0,1.0,VA,"Cats,Dogs",No,Yes
1307.0,2.0,2.0,TX,"Cats,Dogs",No,Yes
630.0,1.0,1.0,TX,"Cats,Dogs",No,Yes
1256.0,2.0,2.0,MN,"Cats,Dogs",No,Yes
841.0,1.0,2.0,TX,"Cats,Dogs",No,Thumbnail
1290.0,2.0,2.0,MA,"Cats,Dogs",No,Yes
1303.0,2.0,3.0,GA,"Cats,Dogs",No,Yes
1684.0,3.0,3.0,FL,"Cats,Dogs",No,Yes
541.0,1.0,1.0,WA,"Cats,Dogs",No,Yes
510.0,1.0,1.0,NJ,"Cats,Dogs",No,Yes
517.0,1.0,1.0,TX,"Cats,Dogs",No,Thumbnail
1073.0,2.0,2.0,CO,"Cats,Dogs",No,Yes
950.0,1.0,2.0,VA,"Cats,Dogs",No,Thumbnail
625.0,1.0,1.0,NE,Cats,No,Thumbnail
800.0,1.0,2.0,OH,"Cats,Dogs",No,Yes
1329.0,2.0,3.0,GA,"Cats,Dogs",No,Thumbnail
1181.0,2.0,3.0,TX,"Cats,Dogs",No,Yes
545.0,1.0,1.0,AZ,"Cats,Dogs",No,Yes
820.0,1.0,2.0,WA,"Cats,Dogs",No,Thumbnail
1077.0,2.0,2.0,FL,"Cats,Dogs",No,Thumbnail
1252.0,2.0,3.0,MD,"Cats,Dogs",No,Yes
750.0,1.0,1.0,CO,"Cats,Dogs",No,Thumbnail
741.0,1.0,1.0,AZ,"Cats,Dogs",No,Yes
950.0,2.0,2.0,NV,"Cats,Dogs",No,Yes
1007.0,2.0,2.0,TX,"Cats,Dogs",No,Yes
1250.0,2.0,3.0,FL,"Cats,Dogs",No,Yes
1272.0,1.5,2.0,MA,"Cats,Dogs",No,Thumbnail
1157.0,2.0,2.0,MD,"Cats,Dogs",No,Thumbnail
800.0,1.0,2.0,MA,"Cats,Dogs",Yes,Thumbnail
1000.0,1.0,2.0,IN,"Cats,Dogs",No,Thumbnail
1400.0,2.0,2.0,DC,Dogs,No,Thumbnail
1397.0,2.0,2.0,MA,"Cats,Dogs",No,Yes
800.0,1.0,1.0,VA,"Cats,Dogs",No,Thumbnail
810.0,2.0,2.0,TX,"Cats,Dogs",No,Thumbnail
1008.0,2.0,2.0,OK,"Cats,Dogs",No,Thumbnail
1000.0,2.0,2.0,VA,"Cats,Dogs",No,Thumbnail
728.0,1.0,1.0,MD,"Cats,Dogs",No,Yes
665.0,1.0,1.0,FL,"Cats,Dogs",No,Thumbnail
930.0,1.5,1.0,NJ,"Cats,Dogs",No,Thumbnail
975.0,1.0,2.0,IL,Cats,No,Thumbnail
788.0,1.0,1.0,GA,"Cats,Dogs",No,Yes
666.0,1.0,1.0,NC,"Cats,Dogs",No,Thumbnail
660.0,1.0,1.0,TX,"Cats,Dogs",No,Yes
745.0,1.0,1.0,NY,"Cats,Dogs",No,Thumbnail
1058.0,2.0,2.0,MA,"Cats,Dogs",No,No
704.0,1.0,1.0,VA,"Cats,Dogs",No,Thumbnail
483.0,1.0,2.0,DC,"Cats,Dogs",No,Thumbnail
437.0,1.0,1.0,NC,"Cats,Dogs",No,Yes
726.0,1.0,1.0,WA,"Cats,Dogs",No,Yes
1117.0,2.0,3.0,NC,"Cats,Dogs",No,Thumbnail
851.0,2.0,2.0,WA,Cats,No,Thumbnail
875.0,2.5,2.0,OH,"Cats,Dogs",No,Thumbnail
720.0,1.0,1.0,MD,"Cats,Dogs",No,Thumbnail
582.0,1.0,1.0,TX,"Cats,Dogs",No,Yes
882.0,1.0,1.0,NC,"Cats,Dogs",No,Yes
653.0,1.0,1.0,VA,"Cats,Dogs",No,Yes
1552.0,2.5,2.0,FL,"Cats,Dogs",No,Thumbnail
1032.0,2.0,2.0,FL,"Cats,Dogs",No,Thumbnail
660.0,1.0,1.0,TX,"Cats,Dogs",No,Yes
1217.0,2.0,2.0,NC,"Cats,Dogs",No,Thumbnail
1356.0,2.0,3.0,NC,"Cats,Dogs",No,No
874.0,1.0,1.0,VA,"Cats,Dogs",No,Thumbnail
1685.0,2.0,2.0,TX,"Cats,Dogs",No,No
906.0,1.5,2.0,WA,"Cats,Dogs",No,Yes
1117.0,2.0,2.0,NC,"Cats,Dogs",No,Thumbnail
720.0,1.0,1.0,AZ,"Cats,Dogs",No,Yes
1182.0,2.0,2.0,CA,"Cats,Dogs",No,Thumbnail
1072.0,2.0,2.0,MA,"Cats,Dogs",No,Thumbnail
950.0,2.0,2.0,MD,"Cats,Dogs",No,No
1444.0,2.0,2.0,NV,"Cats,Dogs",No,Thumbnail
1292.0,2.0,3.0,SC,"Cats,Dogs",No,Yes
1220.0,2.0,2.0,GA,"Cats,Dogs",No,Yes
667.0,1.0,1.0,TX,"Cats,Dogs",No,Yes
784.0,1.0,1.0,NY,"Cats,Dogs",No,Yes
733.0,1.0,2.0,NH,"Cats,Dogs",No,Yes
955.0,1.5,2.0,VA,"Cats,Dogs",No,Thumbnail
450.0,1.0,1.0,NC,"Cats,Dogs",No,Yes
600.0,1.0,1.0,NC,"Cats,Dogs",No,Thumbnail
531.0,1.0,2.0,VA,"Cats,Dogs",No,Yes
640.0,1.0,1.0,FL,"Cats,Dogs",No,Yes
630.0,1.0,1.0,CO,"Cats,Dogs",No,Yes
866.0,1.0,1.0,NC,"Cats,Dogs",No,Yes
960.0,2.0,2.0,TX,"Cats,Dogs",No,Thumbnail
1187.0,2.0,3.0,NC,"Cats,Dogs",No,Thumbnail
620.0,1.0,2.0,IL,"Cats,Dogs",No,Yes
585.0,1.0,1.0,CA,"Cats,Dogs",No,Yes
1070.0,2.0,2.0,OH,"Cats,Dogs",No,Thumbnail
965.0,1.0,1.0,LA,"Cats,Dogs",No,Thumbnail
600.0,1.0,1.0,NC,"Cats,Dogs",No,Yes
952.0,1.5,2.0,AR,"Cats,Dogs",No,Thumbnail
695.0,1.0,1.0,AZ,"Cats,Dogs",No,Thumbnail
1267.0,2.0,3.0,MD,"Cats,Dogs",No,Yes
795.0,1.0,1.0,TX,"Cats,Dogs",No,Thumbnail
794.0,1.0,2.0,WA,"Cats,Dogs",No,Yes
728.0,1.0,1.0,VA,"Cats,Dogs",No,Thumbnail
560.0,1.0,1.0,CA,"Cats,Dogs",No,Yes
655.0,1.0,0.0,CA,"Cats,Dogs",No,Thumbnail
1044.0,2.0,2.0,SC,"Cats,Dogs",No,Yes
1201.0,2.0,2.0,NJ,"Cats,Dogs",No,Yes
766.0,1.0,1.0,TX,"Cats,Dogs",No,Yes
1000.0,2.0,2.0,FL,"Cats,Dogs",No,Thumbnail
604.0,1.0,2.0,VA,"Cats,Dogs",No,Yes
911.0,1.0,2.0,VA,"Cats,Dogs",No,Thumbnail
981.0,1.0,2.0,CA,"Cats,Dogs",No,Thumbnail
545.0,1.0,0.0,TX,"Cats,Dogs",No,Thumbnail
1148.0,2.0,2.0,CO,"Cats,Dogs",No,Yes
800.0,2.0,2.0,TX,"Cats,Dogs",No,Yes
1047.0,2.0,2.0,MD,"Cats,Dogs",No,Yes
596.0,1.0,1.0,ME,"Cats,Dogs",No,Yes
1235.0,2.0,3.0,FL,"Cats,Dogs",No,No
980.0,1.0,2.0,NC,"Cats,Dogs",No,Thumbnail
1070.0,2.0,2.0,FL,"Cats,Dogs",No,Thumbnail
1344.0,2.0,3.0,LA,"Cats,Dogs",No,Thumbnail
790.0,1.0,1.0,NJ,"Cats,Dogs",No,Yes
850.0,1.0,2.0,MO,"Cats,Dogs",No,Thumbnail
800.0,1.0,1.0,MI,"Cats,Dogs",No,Thumbnail
1688.0,2.0,3.0,NJ,"Cats,Dogs",No,Thumbnail
575.0,1.0,1.0,LA,"Cats,Dogs",No,No
1491.0,2.0,3.0,NC,"Cats,Dogs",No,Yes
1267.0,2.0,2.0,SC,"Cats,Dogs",No,Yes
1885.0,2.5,4.0,AZ,"Cats,Dogs",No,No
1129.0,2.0,2.0,FL,"Cats,Dogs",No,Yes
950.0,1.0,2.0,IL,Cats,No,Yes
990.0,2.0,2.0,TX,"Cats,Dogs",No,Thumbnail
1822.0,3.0,3.0,NC,"Cats,Dogs",No,Thumbnail
775.0,1.0,1.0,CO,"Cats,Dogs",No,Yes
636.0,1.0,1.0,GA,"Cats,Dogs",No,Yes
1090.0,1.0,2.0,VA,"Cats,Dogs",No,Thumbnail
1107.0,2.0,2.0,NC,"Cats,Dogs",No,No
787.0,1.0,1.0,MA,"Cats,Dogs",No,Thumbnail
797.0,1.5,1.0,MA,"Cats,Dogs",No,Thumbnail
808.0,1.0,1.0,GA,"Cats,Dogs",No,Thumbnail
770.0,1.0,1.0,CO,"Cats,Dogs",No,Yes
1062.0,2.0,2.0,TX,"Cats,Dogs",No,Yes
930.0,2.0,2.0,TX,"Cats,Dogs",No,Yes
864.0,1.0,1.0,TX,"Cats,Dogs",No,Yes
851.0,1.0,1.0,MA,"Cats,Dogs",No,Thumbnail
824.0,1.0,1.0,VA,"Cats,Dogs",No,Thumbnail
586.0,1.0,1.0,GA,"Cats,Dogs",No,Thumbnail
1046.0,1.5,3.0,MD,"Cats,Dogs",No,Yes
1261.0,2.0,2.0,MA,"Cats,Dogs",No,Yes
777.0,1.0,1.0,NC,"Cats,Dogs",No,Yes
600.0,1.0,1.0,NV,"Cats,Dogs",No,Yes
900.0,1.0,1.0,GA,"Cats,Dogs",No,Yes
720.0,1.0,1.0,FL,"Cats,Dogs",No,Yes
762.0,1.0,1.0,TX,"Cats,Dogs",No,Yes
746.0,1.0,1.0,TX,"Cats,Dogs",No,Yes
986.0,1.0,1.0,NC,"Cats,Dogs",No,Yes
418.0,1.0,1.0,AZ,"Cats,Dogs",No,Yes
831.0,1.0,1.0,MD,"Cats,Dogs",No,Thumbnail
1187.0,2.0,2.0,FL,"Cats,Dogs",No,Yes
905.0,1.5,2.0,WA,"Cats,Dogs",No,Yes
724.0,1.0,1.0,TX,"Cats,Dogs",No,Yes
550.0,1.0,1.0,OH,"Cats,Dogs",No,Thumbnail
840.0,1.0,1.0,CA,"Cats,Dogs",No,Yes
1300.0,2.0,2.0,TN,"Cats,Dogs",No,Yes
1295.0,2.0,2.0,CO,"Cats,Dogs",No,Yes
804.0,1.0,1.0,MD,"Cats,Dogs",No,Yes
875.0,1.0,1.0,NC,"Cats,Dogs",No,Thumbnail
1125.0,2.0,2.0,NE,"Cats,Dogs",No,Yes
784.0,1.0,1.0,CO,"Cats,Dogs",No,Yes
700.0,1.0,1.0,MN,"Cats,Dogs",No,Thumbnail
948.0,2.0,2.0,CA,Cats,No,Yes
985.0,2.0,2.0,AZ,"Cats,Dogs",No,Yes
780.0,1.0,1.0,GA,"Cats,Dogs",No,Thumbnail
775.0,1.0,2.0,NJ,"Cats,Dogs",No,Yes
963.0,1.0,1.0,VA,"Cats,Dogs",No,Yes
722.0,1.0,1.0,IL,"Cats,Dogs",No,Thumbnail
710.0,1.0,1.0,KS,"Cats,Dogs",No,Yes
1000.0,2.0,2.0,GA,"Cats,Dogs",No,Thumbnail
1130.0,2.0,2.0,CA,"Cats,Dogs",No,Thumbnail
997.0,1.0,1.0,NC,"Cats,Dogs",No,Thumbnail
822.0,1.0,1.0,TX,"Cats,Dogs",No,Yes
1097.0,2.0,3.0,WA,"Cats,Dogs",No,Thumbnail
950.0,2.0,2.0,FL,"Cats,Dogs",No,Thumbnail
655.0,1.0,1.0,TX,"Cats,Dogs",No,Thumbnail
850.0,1.0,1.0,GA,"Cats,Dogs",No,Yes
644.0,1.0,1.0,WA,"Cats,Dogs",No,Yes
2084.0,2.5,5.0,VA,"Cats,Dogs",No,Yes
400.0,1.0,1.0,CA,"Cats,Dogs",No,Yes
999.0,2.0,3.0,TX,"Cats,Dogs",No,Yes
546.0,1.0,1.0,CA,"Cats,Dogs",No,Thumbnail
635.0,1.0,1.0,NC,"Cats,Dogs",No,Thumbnail
801.0,1.0,1.0,NY,"Cats,Dogs",No,Yes
800.0,1.0,1.0,CT,"Cats,Dogs",No,No
847.0,1.0,1.0,VA,"Cats,Dogs",No,Yes
1376.0,2.0,3.0,VA,"Cats,Dogs",No,Yes
975.0,1.0,2.0,PA,"Cats,Dogs",No,Thumbnail
1008.0,1.5,2.0,OH,"Cats,Dogs",No,Yes
750.0,1.0,1.0,NH,"Cats,Dogs",No,Yes
824.0,2.0,2.0,VA,"Cats,Dogs",No,Yes
1570.0,2.0,3.0,GA,"Cats,Dogs",No,Thumbnail
1167.0,2.0,2.0,NJ,"Cats,Dogs",No,No
714.0,1.0,1.0,TX,"Cats,Dogs",No,Thumbnail
795.0,1.0,1.0,CO,"Cats,Dogs",No,Thumbnail
1148.0,2.0,2.0,NC,"Cats,Dogs",No,Thumbnail
1842.0,2.0,3.0,OH,"Cats,Dogs",No,Yes
833.0,1.0,1.0,NJ,"Cats,Dogs",No,Yes
1463.0,2.0,3.0,OH,"Cats,Dogs",No,Thumbnail
856.0,2.0,2.0,CA,"Cats,Dogs",No,Thumbnail
625.0,1.0,1.0,OH,"Cats,Dogs",No,Yes
1053.0,1.0,1.0,TX,"Cats,Dogs",No,Thumbnail
720.0,1.0,1.0,OR,Cats,No,Thumbnail
753.0,1.0,1.0,FL,"Cats,Dogs",No,Yes
1347.0,2.0,3.0,VA,"Cats,Dogs",No,Yes
767.0,1.0,1.0,WA,"Cats,Dogs",No,Yes
825.0,1.0,1.0,GA,"Cats,Dogs",No,Yes
675.0,1.0,1.0,CA,"Cats,Dogs",No,Thumbnail
645.0,1.0,2.0,OH,Cats,No,Yes
900.0,1.0,2.0,MI,Cats,No,Yes
830.0,1.0,1.0,FL,"Cats,Dogs",No,Yes
553.0,1.0,2.0,NC,"Cats,Dogs",No,Yes
883.0,2.0,2.0,NC,"Cats,Dogs",No,Yes
563.0,1.0,1.0,MO,"Cats,Dogs",No,Yes
884.0,1.0,2.0,WA,"Cats,Dogs",No,Yes
1080.0,2.0,2.0,MA,"Cats,Dogs",No,Thumbnail
600.0,1.0,1.0,MI,Cats,No,Yes
1350.0,2.0,4.0,CA,"Cats,Dogs",No,Yes
1074.0,2.0,2.0,OH,Cats,No,Yes
731.0,1.0,1.0,TX,"Cats,Dogs",No,Yes
715.0,1.0,1.0,NJ,"Cats,Dogs",No,Yes
1767.0,2.0,3.0,TN,"Cats,Dogs",No,Yes
850.0,1.0,1.0,VA,"Cats,Dogs",No,Thumbnail
645.0,1.0,1.0,IL,"Cats,Dogs",No,Thumbnail
1000.0,2.0,2.0,VA,"Cats,Dogs",No,No
708.0,1.0,1.0,TX,"Cats,Dogs",No,Yes
957.0,2.0,2.0,WA,"Cats,Dogs",No,Thumbnail
858.0,1.0,1.0,TX,"Cats,Dogs",No,Thumbnail
655.0,1.0,1.0,NV,"Cats,Dogs",No,Yes
924.0,2.0,2.0,VA,"Cats,Dogs",No,Yes
777.0,1.0,1.0,MA,"Cats,Dogs",No,Thumbnail
1158.0,2.0,2.0,MO,"Cats,Dogs",No,Thumbnail
990.0,2.0,2.0,TX,"Cats,Dogs",No,Yes
551.0,1.0,3.0,FL,"Cats,Dogs",No,Yes
420.0,1.0,1.0,CA,"Cats,Dogs",No,Yes
609.0,1.0,2.0,MN,Dogs,No,Thumbnail
730.0,1.0,1.0,NJ,"Cats,Dogs",No,Thumbnail
868.0,1.0,1.0,TX,"Cats,Dogs",No,Thumbnail
820.0,1.0,1.0,CA,"Cats,Dogs",No,Yes
1106.0,1.0,2.0,NY,"Cats,Dogs",No,Thumbnail
1136.0,2.0,2.0,NC,"Cats,Dogs",No,Thumbnail
727.0,1.0,1.0,MO,"Cats,Dogs",No,Thumbnail
1335.0,2.0,2.0,TX,"Cats,Dogs",No,Yes
1101.0,2.5,3.0,VA,"Cats,Dogs",No,Yes
762.0,1.0,1.0,TX,"Cats,Dogs",No,Yes
834.0,1.0,1.0,TX,"Cats,Dogs",No,Yes
900.0,1.0,2.0,NJ,"Cats,Dogs",No,Yes
512.0,1.0,1.0,VA,"Cats,Dogs",No,Thumbnail
1276.0,2.0,3.0,OH,Cats,No,Yes
751.0,1.0,1.0,TX,"Cats,Dogs",No,Yes
1085.0,2.0,2.0,FL,"Cats,Dogs",No,Yes
730.0,1.0,1.0,MA,"Cats,Dogs",No,Yes
847.0,1.0,1.0,OH,"Cats,Dogs",No,Yes
1120.0,2.0,2.0,FL,"Cats,Dogs",No,Thumbnail
1235.0,2.0,3.0,VA,"Cats,Dogs",No,Thumbnail
530.0,1.0,2.0,MN,"Cats,Dogs",No,Thumbnail
1250.0,2.0,2.0,CA,"Cats,Dogs",No,Thumbnail
752.0,1.0,1.0,OH,"Cats,Dogs",No,Yes
929.0,2.0,2.0,NJ,"Cats,Dogs",No,Yes
897.0,1.0,1.0,MD,"Cats,Dogs",No,Yes
1052.0,2.0,2.0,TX,"Cats,Dogs",No,Yes
1701.0,2.0,3.0,VA,"Cats,Dogs",No,Thumbnail
642.0,1.0,1.0,CA,"Cats,Dogs",No,Thumbnail
1221.0,2.0,2.0,TX,"Cats,Dogs",No,Yes
1031.0,2.0,2.0,WA,"Cats,Dogs",No,Yes
719.0,1.0,1.0,IN,"Cats,Dogs",No,Thumbnail
1091.0,2.0,2.0,OH,"Cats,Dogs",No,Yes
975.0,2.0,2.0,CO,"Cats,Dogs",No,Thumbnail
981.0,1.0,2.0,MD,"Cats,Dogs",No,Thumbnail
1004.0,2.0,2.0,KY,"Cats,Dogs",No,Yes
1000.0,2.0,2.0,MO,"Cats,Dogs",No,Thumbnail
1084.0,2.0,2.0,MA,"Cats,Dogs",No,Yes
780.0,1.0,1.0,NV,"Cats,Dogs",No,No
1085.0,2.0,2.0,WA,"Cats,Dogs",No,Yes
632.0,1.0,1.0,CO,"Cats,Dogs",No,Yes
480.0,1.0,1.0,NE,"Cats,Dogs",No,Yes
1621.0,3.0,4.0,TX,"Cats,Dogs",No,Thumbnail
1386.0,2.0,3.0,WI,"Cats,Dogs",No,Thumbnail
630.0,1.0,1.0,VT,"Cats,Dogs",No,Yes
500.0,1.0,1.0,AR,"Cats,Dogs",No,Yes
752.0,1.0,1.0,MA,"Cats,Dogs",No,Yes
1216.0,2.0,2.0,GA,"Cats,Dogs",No,Yes
650.0,1.0,1.0,ND,"Cats,Dogs",No,Thumbnail
1498.0,2.5,2.0,NJ,"Cats,Dogs",No,Thumbnail
760.0,1.0,1.0,CO,"Cats,Dogs",No,Yes
1000.0,2.0,2.0,TX,"Cats,Dogs",No,Thumbnail
937.0,1.0,1.0,NJ,"Cats,Dogs",No,Yes
807.0,1.0,1.0,TN,"Cats,Dogs",No,Yes
1098.0,2.5,2.0,NC,"Cats,Dogs",No,Yes
870.0,1.0,1.0,CA,"Cats,Dogs",No,Thumbnail
1774.0,2.0,2.0,GA,"Cats,Dogs",No,Thumbnail
504.0,1.0,2.0,TX,"Cats,Dogs",No,Thumbnail
585.0,1.0,1.0,CA,"Cats,Dogs",No,Yes
950.0,2.0,2.0,FL,"Cats,Dogs",No,Thumbnail
694.0,1.0,1.0,TX,"Cats,Dogs",No,Yes
895.0,1.0,1.0,PA,"Cats,Dogs",No,Thumbnail
1012.0,1.5,2.0,NE,"Cats,Dogs",No,Yes
415.0,1.0,1.0,CA,"Cats,Dogs",No,Yes
815.0,1.0,1.0,FL,"Cats,Dogs",No,Yes
675.0,1.0,1.0,IL,"Cats,Dogs",No,Yes
650.0,1.0,1.0,CA,"Cats,Dogs",No,No
850.0,1.0,1.0,MD,"Cats,Dogs",No,Yes
1074.0,2.0,2.0,FL,"Cats,Dogs",No,Thumbnail
843.0,1.0,1.0,CA,Cats,No,Yes
950.0,1.5,1.0,NY,Cats,No,Yes
975.0,2.0,2.0,FL,"Cats,Dogs",No,Yes
835.0,1.0,2.0,MD,"Cats,Dogs",No,Yes
1165.0,2.0,2.0,NC,"Cats,Dogs",No,No
600.0,1.0,1.0,CT,Cats,No,Thumbnail
1201.0,2.0,2.0,AZ,"Cats,Dogs",No,Yes
794.0,1.0,1.0,CO,"Cats,Dogs",No,Thumbnail
675.0,1.0,1.0,MO,"Cats,Dogs",No,Yes
1310.0,2.0,2.0,TN,"Cats,Dogs",No,Yes
585.0,1.0,1.0,AZ,"Cats,Dogs",No,No
1000.0,2.0,2.0,FL,"Cats,Dogs",No,Yes
1700.0,2.0,3.0,IL,Cats,No,Thumbnail
430.0,1.0,0.0,MO,"Cats,Dogs",No,Thumbnail
519.0,1.0,1.0,GA,"Cats,Dogs",No,Yes
778.0,1.0,2.0,TX,"Cats,Dogs",No,Yes
654.0,1.0,1.0,FL,"Cats,Dogs",No,No
1089.0,2.0,2.0,CA,"Cats,Dogs",No,No
610.0,1.0,1.0,KY,"Cats,Dogs",No,Thumbnail
730.0,1.0,1.0,NE,"Cats,Dogs",No,Thumbnail
822.0,1.0,1.0,MA,"Cats,Dogs",No,Yes
1850.0,2.0,5.0,GA,Dogs,No,Thumbnail
929.0,1.0,1.0,TX,"Cats,Dogs",No,Yes
715.0,1.0,2.0,IL,"Cats,Dogs",No,Yes
1076.0,2.0,2.0,TX,"Cats,Dogs",No,Yes
1244.0,2.0,2.0,GA,"Cats,Dogs",No,Yes
700.0,1.0,1.0,TX,"Cats,Dogs",No,Thumbnail
1150.0,2.0,2.0,CA,"Cats,Dogs",No,Thumbnail
578.0,1.0,1.0,OH,"Cats,Dogs",No,No
850.0,1.0,1.0,NC,"Cats,Dogs",No,Thumbnail
950.0,2.0,2.0,AR,"Cats,Dogs",No,Thumbnail
275.0,1.0,1.0,TX,"Cats,Dogs",No,Yes
550.0,1.0,1.0,OK,"Cats,Dogs",No,Thumbnail
932.0,2.0,2.0,WA,Dogs,No,Thumbnail
570.0,1.0,1.0,OK,"Cats,Dogs",No,Yes
635.0,1.0,1.0,AZ,"Cats,Dogs",No,Yes
780.0,1.0,1.0,GA,"Cats,Dogs",No,Thumbnail
1487.0,2.0,3.0,GA,"Cats,Dogs",No,Yes
1175.0,2.0,2.0,NJ,"Cats,Dogs",No,No
740.0,1.0,1.0,VA,"Cats,Dogs",No,No
1301.0,2.0,2.0,VA,"Cats,Dogs",No,Yes
737.0,1.0,1.0,NC,"Cats,Dogs",No,Thumbnail
620.0,1.0,1.0,PA,"Cats,Dogs",No,Thumbnail
750.0,1.0,1.0,CA,"Cats,Dogs",No,No
590.0,1.0,2.0,CA,"Cats,Dogs",No,Yes
718.0,1.0,1.0,CO,"Cats,Dogs",No,Thumbnail
837.0,1.0,2.0,TX,"Cats,Dogs",No,Yes
1050.0,2.0,2.0,CA,"Cats,Dogs",No,Yes
960.0,2.0,2.0,CA,"Cats,Dogs",No,Yes
1400.0,2.0,3.0,MA,"Cats,Dogs",No,Thumbnail
733.0,1.0,1.0,CO,"Cats,Dogs",No,Yes
612.0,1.0,1.0,FL,"Cats,Dogs",No,Yes
3740.0,3.0,4.0,AZ,"Cats,Dogs",No,Thumbnail
1000.0,1.0,2.0,NJ,"Cats,Dogs",No,Thumbnail
1047.0,1.5,2.0,NE,Cats,No,Thumbnail
874.0,2.0,2.0,TX,"Cats,Dogs",No,Thumbnail
1040.0,2.0,2.0,FL,"Cats,Dogs",No,Yes
753.0,1.0,1.0,NJ,"Cats,Dogs",No,Thumbnail
1149.0,2.0,2.0,VA,"Cats,Dogs",No,Yes
1112.0,2.0,2.0,MN,"Cats,Dogs",No,Yes
720.0,1.0,2.0,OH,"Cats,Dogs",No,Thumbnail
1050.0,2.0,2.0,GA,"Cats,Dogs",No,Yes
1003.0,2.0,2.0,NC,"Cats,Dogs",No,Yes
863.0,1.0,1.0,TX,"Cats,Dogs",No,Thumbnail
1078.0,2.0,2.0,FL,"Cats,Dogs",No,Thumbnail
750.0,1.0,1.0,CA,Cats,No,Thumbnail
413.0,1.0,1.0,IL,"Cats,Dogs",No,Thumbnail
730.0,1.0,1.0,CA,"Cats,Dogs",No,Yes
558.0,1.0,1.0,SC,"Cats,Dogs",No,Yes
760.0,1.0,2.0,MD,"Cats,Dogs",No,Thumbnail
730.0,1.0,1.0,VA,"Cats,Dogs",No,Yes
958.0,2.0,2.0,GA,"Cats,Dogs",No,Yes
390.0,1.0,1.0,DC,"Cats,Dogs",No,Thumbnail
678.0,1.0,1.0,NC,"Cats,Dogs",No,Yes
1080.0,2.0,3.0,VA,"Cats,Dogs",No,Yes
1574.0,2.0,3.0,CA,"Cats,Dogs",No,Thumbnail
678.0,1.0,1.0,TX,"Cats,Dogs",No,Thumbnail
400.0,1.0,1.0,CA,"Cats,Dogs",No,Yes
995.0,1.0,2.0,OH,"Cats,Dogs",No,Thumbnail
1550.0,1.0,1.0,OH,"Cats,Dogs",No,Yes
810.0,1.0,1.0,MD,"Cats,Dogs",No,Yes
671.0,1.0,1.0,AZ,"Cats,Dogs",No,Yes
964.0,2.0,2.0,MD,"Cats,Dogs",No,Yes
1044.0,1.0,1.0,VA,"Cats,Dogs",No,Yes
635.0,1.0,1.0,TX,"Cats,Dogs",No,Thumbnail
600.0,1.0,1.0,IA,"Cats,Dogs",No,Thumbnail
1062.0,2.0,2.0,FL,"Cats,Dogs",No,Thumbnail
804.0,1.0,1.0,MO,"Cats,Dogs",No,Thumbnail
1376.0,2.0,2.0,WI,"Cats,Dogs",No,Yes
700.0,1.0,1.0,NJ,"Cats,Dogs",No,Thumbnail
789.0,1.0,1.0,VA,"Cats,Dogs",No,Yes
784.0,1.0,1.0,TX,"Cats,Dogs",No,Yes
2238.0,2.0,3.0,NC,"Cats,Dogs",No,Thumbnail
1204.0,2.0,3.0,MD,"Cats,Dogs",No,Yes
1044.0,1.0,1.0,VA,"Cats,Dogs",No,Thumbnail
944.0,2.0,2.0,KY,"Cats,Dogs",No,Thumbnail
1124.0,2.0,2.0,AZ,"Cats,Dogs",No,Thumbnail
1251.0,2.0,2.0,NC,"Cats,Dogs",No,Yes
830.0,1.0,2.0,MD,"Cats,Dogs",No,Thumbnail
896.0,1.5,2.0,AZ,"Cats,Dogs",No,No
775.0,1.0,1.0,CA,"Cats,Dogs",No,Yes
1197.0,2.0,2.0,MA,"Cats,Dogs",No,Yes
1380.0,2.0,3.0,TN,"Cats,Dogs",No,Yes
720.0,1.0,1.0,MN,"Cats,Dogs,None",No,Thumbnail
1124.0,2.0,2.0,NC,"Cats,Dogs",No,Thumbnail
720.0,1.0,1.0,CO,"Cats,Dogs",No,Thumbnail
776.0,1.0,1.0,NJ,"Cats,Dogs",No,Yes
525.0,1.0,1.0,MA,Cats,No,Yes
711.0,1.0,1.0,VA,"Cats,Dogs",No,Thumbnail
800.0,1.0,2.0,MA,"Cats,Dogs",No,Yes
520.0,1.0,1.0,WA,"Cats,Dogs",No,Thumbnail
1049.0,2.0,2.0,CA,"Cats,Dogs",No,Yes
615.0,1.0,1.0,WA,Cats,No,No
1154.0,2.0,2.0,VA,"Cats,Dogs",No,Thumbnail
811.0,1.0,1.0,NJ,"Cats,Dogs",No,Thumbnail
877.0,1.0,1.0,GA,"Cats,Dogs",No,Thumbnail
624.0,1.0,2.0,IN,Cats,No,Thumbnail
660.0,1.0,1.0,TX,"Cats,Dogs",No,Yes
1307.0,2.0,2.0,NC,"Cats,Dogs",No,Yes
780.0,1.0,1.0,OH,"Cats,Dogs",No,Thumbnail
729.0,1.0,1.0,CO,"Cats,Dogs",No,Yes
